Id,PcsId,StageId,StageRaceId,StageRace,Name,RaceDate,RaceType,Distance,Elevation,Duration,Status,ProfileImageUrl,PointsScale,UciScale,ParcoursType,ProfileScore,RaceRanking,StartlistQuality,DecidingMethod,Classification,Category,PcsUrl,WcsUrl,PointsRetrieved,ResultsRetrieved,StartListRetrieved,DetailsCompleted,GameOrganized,Error,Updated
antwerp-port-epic-ladies/2025,antwerp-port-epic-ladies/2025,NULL,NULL,0,Antwerp Port Epic Ladies,2025-05-25 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,F-1.PRO,UCI.WE.Pro,0,NULL,NULL,NULL,?-letusknow!,1.Pro,WE - Women Elite,https://www.procyclingstats.com/race/antwerp-port-epic-ladies/2025,https://www.worldcyclingstats.com/en/race/antwerp-port-epic-ladies/2025,0,0,0,0,NULL,NULL,2025-02-06 20:00:18.7118970
arctic-race-of-norway/2024,NULL,NULL,NULL,1,Arctic Race of Norway,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,NULL
arctic-race-of-norway/2024/stage-1,arctic-race-of-norway/2024/stage-1,stage-1,arctic-race-of-norway/2024,1,Stage 1 | Bodø - Rognan,2024-08-04 00:00:00.000,Multi-day race,155,2537,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fd/arctic-race-of-norway-2024-stage-1-profile-n2.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,2,165,116,188,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/arctic-race-of-norway/2024/stage-1,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2024/stage-1,1,0,0,0,0,NULL,2025-02-07 07:25:25.1960000
arctic-race-of-norway/2024/stage-2,arctic-race-of-norway/2024/stage-2,stage-2,arctic-race-of-norway/2024,1,Stage 2 | Beiarn - Fauske,2024-08-05 00:00:00.000,Multi-day race,178,2871,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cc/arctic-race-of-norway-2024-stage-2-profile-n2.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,2,132,116,188,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/arctic-race-of-norway/2024/stage-2,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2024/stage-2,1,0,0,0,0,NULL,2025-02-07 07:25:27.8603970
arctic-race-of-norway/2024/stage-3,arctic-race-of-norway/2024/stage-3,stage-3,arctic-race-of-norway/2024,1,Stage 3 | Tverlandet - Sulitjelma (Jakobsbakken),2024-08-06 00:00:00.000,Multi-day race,156,2715,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/db/arctic-race-of-norway-2024-stage-3-profile-n2.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,3,167,116,188,0.9kmsolo,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/arctic-race-of-norway/2024/stage-3,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2024/stage-3,1,0,0,0,0,NULL,2025-02-07 07:25:30.4937910
arctic-race-of-norway/2024/stage-4,arctic-race-of-norway/2024/stage-4,stage-4,arctic-race-of-norway/2024,1,Stage 4 | Glomfjord (Meløy) - Bodø,2024-08-07 00:00:00.000,Multi-day race,157,1880,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/bf/arctic-race-of-norway-2024-stage-4-profile-n2.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,3,74,116,188,Sprintofsmallgroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/arctic-race-of-norway/2024/stage-4,https://www.worldcyclingstats.com/en/race/arctic-race-of-norway/2024/stage-4,1,0,0,0,0,NULL,2025-02-07 07:25:33.3852020
arctic-race-of-norway/2025,NULL,NULL,NULL,0,Arctic Race of Norway,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-02-06 20:00:19.9156070
arctic-race-of-norway/2025/stage-1,arctic-race-of-norway/2025/stage-1,stage-1,arctic-race-of-norway/2025,0,Stage 1 | Borkenes (Kvæfjord) - Harstad,2025-08-07 00:00:00.000,NULL,182,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
arctic-race-of-norway/2025/stage-2,arctic-race-of-norway/2025/stage-2,stage-2,arctic-race-of-norway/2025,0,Stage 2 | Tennevoll (Lavangen) - Sørreisa,2025-08-08 00:00:00.000,NULL,153,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
arctic-race-of-norway/2025/stage-3,arctic-race-of-norway/2025/stage-3,stage-3,arctic-race-of-norway/2025,0,Stage 3 | Husøy (Senja) - Målselv,2025-08-09 00:00:00.000,NULL,182,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
arctic-race-of-norway/2025/stage-4,arctic-race-of-norway/2025/stage-4,stage-4,arctic-race-of-norway/2025,0,Stage 4 | Tromsø - Tromsø,2025-08-10 00:00:00.000,NULL,141,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
argenta-classic-women/2024,2-districtenpijl-ekeren-deurne-we/2024,NULL,NULL,0,Argenta Classic Women,2024-07-07 00:00:00.000,One-day race,138,227,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/cc/2-districtenpijl-ekeren-deurne-we-2024-result-profile.jpg,F-1.1,UCI.WE.1,1,1,93,147,Sprintoflargegroup,1.1,WE - Women Elite,https://www.procyclingstats.com/race/2-districtenpijl-ekeren-deurne-we/2024,https://www.worldcyclingstats.com/en/race/argenta-classic-women/2024,0,0,0,1,NULL,NULL,2025-02-01 13:07:00.1719740
argenta-classic-women/2025,NULL,NULL,NULL,0,Argenta Classic Women,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:00:21.2491130
arno-wallaard-memorial/2024,arno-wallaard-memorial/2024,NULL,NULL,0,Arno Wallaard Memorial,2024-04-13 00:00:00.000,One-day race,151,131,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/fe/arno-wallaard-memorial2-2024-result-profile.png,1.2,UCI.WR.2,1,0,308,11,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com/race/arno-wallaard-memorial/2024,https://www.worldcyclingstats.com/en/race/arno-wallaard-memorial/2024,0,0,0,1,NULL,NULL,2025-01-28 13:18:00.0726460
arno-wallaard-memorial/2025,arno-wallaard-memorial/2025,NULL,NULL,0,Arno Wallaard Memorial,2025-04-12 00:00:00.000,One-day race,0,NULL,NULL,Planned,NULL,1.2,UCI.WR.2,0,NULL,NULL,NULL,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com/race/arno-wallaard-memorial/2025,https://www.worldcyclingstats.com/en/race/arno-wallaard-memorial/2025,0,0,0,0,NULL,NULL,2025-02-06 20:00:22.4281220
a-travers-les-hauts-de-france-trophee-paris-arras-tour/2025,NULL,NULL,NULL,0,A Travers les Hauts de France-Trophée Paris-A..,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:00:23.7146540
aubel-thimister-stavelot/2024,liege-la-gleize/2025,NULL,NULL,1,Aubel-Thimister-Stavelot,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,NULL
aubel-thimister-stavelot/2024/stage-1,liege-la-gleize/2024/stage-1,stage-1,aubel-thimister-stavelot/2024,1,Stage 1 | Aubel - Aubel,2024-08-02 00:00:00.000,Multi-day race,111,1499,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cf/liege-la-gleize-2024-stage-1-sprint.jpg,J-2.1.Stage,,3,46,NULL,NULL,Sprintoflargegroup,2.1,MJ - Men Juniors,https://www.procyclingstats.com/race/liege-la-gleize/2024/stage-1,https://www.worldcyclingstats.com/en/race/aubel-thimister-stavelot/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-28 13:18:10.2002890
aubel-thimister-stavelot/2024/stage-2a,liege-la-gleize/2024/stage-2a,stage-2a,aubel-thimister-stavelot/2024,0,Stage 2a (TTT) | Thimister - Thimister,2024-08-03 00:00:00.000,One-day race,9,1357,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/dd/liege-la-gleize-2024-stage-2a-sprint.jpg,J-2.1.Stage.TTT,,1,75,NULL,NULL,NULL,2.1,MJ - Men Juniors,https://www.procyclingstats.com/race/liege-la-gleize/2024/stage-2a,https://www.worldcyclingstats.com/en/race/aubel-thimister-stavelot/2024/stage-2a,0,0,0,1,NULL,NULL,2025-01-28 13:18:13.5952680
aubel-thimister-stavelot/2024/stage-2b,liege-la-gleize/2024/stage-2b,stage-2b,aubel-thimister-stavelot/2024,1,Stage 2b | Thimister - Thimister,2024-08-03 00:00:00.000,Multi-day race,95,126,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cc/liege-la-gleize-2024-stage-2b-sprint.jpg,J-2.1.Stage,,2,11,NULL,NULL,?-letusknow!,2.1,MJ - Men Juniors,https://www.procyclingstats.com/race/liege-la-gleize/2024/stage-2b,https://www.worldcyclingstats.com/en/race/aubel-thimister-stavelot/2024/stage-2b,0,0,0,1,NULL,NULL,2025-01-28 13:18:16.9935060
aubel-thimister-stavelot/2024/stage-3,liege-la-gleize/2024/stage-3,stage-3,aubel-thimister-stavelot/2024,1,Stage 3 | Stavelot - Stavelot,2024-08-04 00:00:00.000,Multi-day race,106,2341,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ff/liege-la-gleize-2024-stage-3-profile.jpg,J-2.1.Stage,,2,198,NULL,NULL,?-letusknow!,2.1,MJ - Men Juniors,https://www.procyclingstats.com/race/liege-la-gleize/2024/stage-3,https://www.worldcyclingstats.com/en/race/aubel-thimister-stavelot/2024/stage-3,0,0,0,1,NULL,NULL,2025-01-28 13:18:20.3701220
aubel-thimister-stavelot/2025,liege-la-gleize/2025,NULL,NULL,0,Aubel-Thimister-Stavelot,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:00:25.1477320
baloise-belgium-tour/2024,tour-of-belgium/2024,NULL,NULL,0,Baloise Belgium Tour,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:00:56.7939450
baloise-belgium-tour/2024/stage-1,tour-of-belgium/2024/stage-1,stage-1,baloise-belgium-tour/2024,1,Stage 1 (ITT) | Beringen - Beringen,2024-06-12 00:00:00.000,Multi-day race,12,136,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ec/tour-of-belgium-2024-stage-1-profile.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,1,2,42,442,NULL,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-belgium/2024/stage-1,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2024/stage-1,1,0,0,0,NULL,NULL,2025-02-07 07:25:37.4812490
baloise-belgium-tour/2024/stage-2,tour-of-belgium/2024/stage-2,stage-2,baloise-belgium-tour/2024,1,Stage 2 | Merelbeke - Knokke-Heist,2024-06-13 00:00:00.000,Multi-day race,184,467,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ef/tour-of-belgium-2024-stage-2-profile.jpg,2.PRO.Stage,UCI.WR.Pro.Stage,1,2,42,442,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-belgium/2024/stage-2,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2024/stage-2,1,0,0,0,NULL,NULL,2025-02-07 07:25:40.8889290
baloise-belgium-tour/2024/stage-3,tour-of-belgium/2024/stage-3,stage-3,baloise-belgium-tour/2024,1,Stage 3 | Turnhout - Scherpenheuvel - Zichem,2024-06-14 00:00:00.000,Multi-day race,188,752,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/dd/tour-of-belgium-2024-stage-3-profile-n2.png,2.PRO.Stage,UCI.WR.Pro.Stage,2,13,42,442,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-belgium/2024/stage-3,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2024/stage-3,1,0,0,0,NULL,NULL,2025-02-07 07:25:44.7593260
baloise-belgium-tour/2024/stage-4,tour-of-belgium/2024/stage-4,stage-4,baloise-belgium-tour/2024,1,Stage 4 | Durbuy - Durbuy,2024-06-15 00:00:00.000,Multi-day race,177,2749,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ab/tour-of-belgium-2024-stage-4-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,3,140,42,442,Sprintofsmallgroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-belgium/2024/stage-4,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2024/stage-4,1,0,0,0,NULL,NULL,2025-02-07 07:25:48.4883840
baloise-belgium-tour/2024/stage-5,tour-of-belgium/2024/stage-5,stage-5,baloise-belgium-tour/2024,1,Stage 5 | Brussel - Brussel,2024-06-16 00:00:00.000,Multi-day race,186,1114,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ec/tour-of-belgium-2024-stage-5-profile.png,2.PRO.Stage,UCI.WR.Pro.Stage,1,8,42,442,Sprintoflargegroup,2.Pro,ME - Men Elite,https://www.procyclingstats.com/race/tour-of-belgium/2024/stage-5,https://www.worldcyclingstats.com/en/race/baloise-belgium-tour/2024/stage-5,1,0,0,0,NULL,NULL,2025-02-07 07:25:52.0685540
baloise-belgium-tour/2025,tour-of-belgium/2025,NULL,NULL,0,Baloise Belgium Tour,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:00:26.4596220
baloise-ladies-tour/2024,bene-ladies-tour/2024,NULL,NULL,0,Baloise Ladies Tour,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:01:05.7726220
baloise-ladies-tour/2024/prologue,bene-ladies-tour/2024/prologue/2024,NULL,NULL,1,Prologue | Hulst - Hulst,2024-07-17 00:00:00.000,Multi-day race,3,9,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/be/bene-ladies-tour-2024-prologue-profile.jpg,F-2.1.Stage,UCI.WE.1.Stage,1,0,51,381,NULL,2.1,WE - Women Elite,https://www.procyclingstats.com/race/bene-ladies-tour/2024/prologue/2024,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2024/prologue,0,0,0,1,NULL,NULL,2025-01-30 15:01:07.2902460
baloise-ladies-tour/2024/stage-1,bene-ladies-tour/2024/stage-1,stage-1,baloise-ladies-tour/2024,1,Stage 1 | Breskens - Knokke-Heist,2024-07-18 00:00:00.000,Multi-day race,114,102,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fb/bene-ladies-tour-2024-stage-1-profile.jpg,F-2.1.Stage,UCI.WE.1.Stage,1,0,51,381,Sprintoflargegroup,2.1,WE - Women Elite,https://www.procyclingstats.com/race/bene-ladies-tour/2024/stage-1,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-30 15:01:08.7151370
baloise-ladies-tour/2024/stage-2,bene-ladies-tour/2024/stage-2,stage-2,baloise-ladies-tour/2024,1,Stage 2 | Zulte - Zulte,2024-07-19 00:00:00.000,Multi-day race,127,435,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ac/bene-ladies-tour-2024-stage-2-profile.jpg,F-2.1.Stage,UCI.WE.1.Stage,1,3,51,381,Sprintoflargegroup,2.1,WE - Women Elite,https://www.procyclingstats.com/race/bene-ladies-tour/2024/stage-2,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2024/stage-2,0,0,0,1,NULL,NULL,2025-01-30 15:01:10.1298920
baloise-ladies-tour/2024/stage-3a,bene-ladies-tour/2024/stage-3a,stage-3a,baloise-ladies-tour/2024,1,Stage 3a | Zwevegem - Zwevegem,2024-07-20 00:00:00.000,Multi-day race,66,617,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cc/bene-ladies-tour-2024-stage-3a-profile.jpg,F-2.1.Stage,UCI.WE.1.Stage,1,11,51,381,Sprintoflargegroup,2.1,WE - Women Elite,https://www.procyclingstats.com/race/bene-ladies-tour/2024/stage-3a,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2024/stage-3a,0,0,0,1,NULL,NULL,2025-01-30 15:01:11.4987570
baloise-ladies-tour/2024/stage-3b,bene-ladies-tour/2024/stage-3b,stage-3b,baloise-ladies-tour/2024,1,Stage 3b (ITT) | Zwevegem - Zwevegem,2024-07-20 00:00:00.000,Multi-day race,11,102,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fc/bene-ladies-tour-2024-stage-3b-profile.jpg,F-2.1.Stage,UCI.WE.1.Stage,1,4,51,381,NULL,2.1,WE - Women Elite,https://www.procyclingstats.com/race/bene-ladies-tour/2024/stage-3b,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2024/stage-3b,0,0,0,1,NULL,NULL,2025-01-30 15:01:12.9131190
baloise-ladies-tour/2024/stage-4,bene-ladies-tour/2024/stage-4,stage-4,baloise-ladies-tour/2024,1,Stage 4 | Deinze - Deinze,2024-07-21 00:00:00.000,Multi-day race,117,139,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/cb/bene-ladies-tour-2024-stage-4-profile.jpg,F-2.1.Stage,UCI.WE.1.Stage,1,0,51,381,Sprintoflargegroup,2.1,WE - Women Elite,https://www.procyclingstats.com/race/bene-ladies-tour/2024/stage-4,https://www.worldcyclingstats.com/en/race/baloise-ladies-tour/2024/stage-4,0,0,0,1,NULL,NULL,2025-01-30 15:01:14.2892620
baloise-ladies-tour/2025,bene-ladies-tour/2025,NULL,NULL,0,Baloise Ladies Tour,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:00:27.8060660
baltic-chain-tour/2025,NULL,NULL,NULL,0,Baltic Chain Tour,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-02-06 20:00:28.9892850
baltic-chain-tour/2025/stage-1,baltic-chain-tour/2025/stage-1,stage-1,baltic-chain-tour/2025,0,Stage 1 |  -,2025-08-21 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
baltic-chain-tour/2025/stage-2,baltic-chain-tour/2025/stage-2,stage-2,baltic-chain-tour/2025,0,Stage 2 |  -,2025-08-22 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
baltic-chain-tour/2025/stage-3,baltic-chain-tour/2025/stage-3,stage-3,baltic-chain-tour/2025,0,Stage 3 |  -,2025-08-23 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
baltic-chain-tour/2025/stage-4,baltic-chain-tour/2025/stage-4,stage-4,baltic-chain-tour/2025,0,Stage 4 |  -,2025-08-24 00:00:00.000,NULL,0,NULL,NULL,Planned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL
belgrade-gp-women-tour/2024,belgrade-gp-woman-tour/2024,NULL,NULL,0,Belgrade Grand Prix Women Tour,2024-05-12 00:00:00.000,One-day race,79,94,NULL,Planned,https://www.procyclingstats.com/images/profiles/ca/ef/belgrade-gp-woman-tour-2024-result-profile.png,F-1.2,UCI.WE.2,1,0,149,14,?-letusknow!,1.2,WE - Women Elite,https://www.procyclingstats.com/race/belgrade-gp-woman-tour/2024,https://www.worldcyclingstats.com/en/race/belgrade-gp-women-tour/2024,0,0,0,1,NULL,NULL,2025-02-01 13:06:58.9496130
bemer-cyclassics-hamburg/2024,cyclassics-hamburg/2024,NULL,NULL,0,Bemer Cyclassics Hamburg,2024-09-08 00:00:00.000,One-day race,178,840,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/df/cyclassics-hamburg-2024-result-profile-n2.jpg,1.WT.B,UCI.WR.C2,2,32,28,703,Sprintoflargegroup,1.UWT,ME - Men Elite,https://www.procyclingstats.com/race/cyclassics-hamburg/2024,https://www.worldcyclingstats.com/en/race/bemer-cyclassics-hamburg/2024,1,0,0,0,NULL,NULL,2025-02-07 07:25:54.9421070
bemer-cyclassics-hamburg/2025,NULL,NULL,NULL,0,Bemer Cyclassics Hamburg,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:00:30.3446500
benelux-tour/2024,renewi-tour/2024,NULL,NULL,0,Renewi Tour,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:01:18.1549020
benelux-tour/2024/stage-1,renewi-tour/2024/stage-1,stage-1,benelux-tour/2024,1,Stage 1 | Riemst - Bilzen,2024-08-28 00:00:00.000,Multi-day race,164,1624,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/db/renewi-tour-2024-stage-1-profile.jpg,2.WT.Stage,UCI.WR.C2.Stage,3,29,23,732,Sprintoflargegroup,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/renewi-tour/2024/stage-1,https://www.worldcyclingstats.com/en/race/benelux-tour/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-30 15:01:19.6800690
benelux-tour/2024/stage-2,renewi-tour/2024/stage-2,stage-2,benelux-tour/2024,1,Stage 2 (ITT) | Tessenderlo - Tessenderlo,2024-08-29 00:00:00.000,Multi-day race,15,106,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ab/renewi-tour-2024-stage-2-profile.jpg,2.WT.Stage,UCI.WR.C2.Stage,1,1,23,732,NULL,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/renewi-tour/2024/stage-2,https://www.worldcyclingstats.com/en/race/benelux-tour/2024/stage-2,0,0,0,1,NULL,NULL,2025-01-30 15:01:21.1337760
benelux-tour/2024/stage-3,renewi-tour/2024/stage-3,stage-3,benelux-tour/2024,1,Stage 3 | Blankenberge - Ardooie,2024-08-30 00:00:00.000,Multi-day race,186,377,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ae/renewi-tour-2024-stage-3-profile.jpg,2.WT.Stage,UCI.WR.C2.Stage,1,0,23,732,Sprintoflargegroup,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/renewi-tour/2024/stage-3,https://www.worldcyclingstats.com/en/race/benelux-tour/2024/stage-3,0,0,0,1,NULL,NULL,2025-01-30 15:01:22.6300900
benelux-tour/2024/stage-4,renewi-tour/2024/stage-4,stage-4,benelux-tour/2024,1,Stage 4 | Oostburg - Aalter,2024-08-31 00:00:00.000,Multi-day race,179,337,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ae/renewi-tour-2024-stage-4-profile.jpg,2.WT.Stage,UCI.WR.C2.Stage,1,0,23,732,Sprintoflargegroup,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/renewi-tour/2024/stage-4,https://www.worldcyclingstats.com/en/race/benelux-tour/2024/stage-4,0,0,0,1,NULL,NULL,2025-01-30 15:01:24.0737750
benelux-tour/2024/stage-5,renewi-tour/2024/stage-5,stage-5,benelux-tour/2024,1,Stage 5 | Menen - Geraardsbergen,2024-09-01 00:00:00.000,Multi-day race,203,2060,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ee/renewi-tour-2024-stage-5-profile.jpg,2.WT.Stage,UCI.WR.C2.Stage,3,81,23,732,0.2kmsolo,2.UWT,ME - Men Elite,https://www.procyclingstats.com/race/renewi-tour/2024/stage-5,https://www.worldcyclingstats.com/en/race/benelux-tour/2024/stage-5,0,0,0,1,NULL,NULL,2025-01-30 15:01:25.5253040
benelux-tour/2025,renewi-tour/2025,NULL,NULL,0,Renewi Tour,NULL,NULL,NULL,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,2025-02-06 20:00:31.6305600
beograd-banjaluka/2024,banja-luka-belgrade-i/2024,NULL,NULL,0,Beograd - Banjaluka,NULL,NULL,NULL,NULL,NULL,Finished,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,NULL,NULL,2025-01-30 15:01:26.8055210
beograd-banjaluka/2024/stage-1,banja-luka-belgrade-i/2024/stage-1,stage-1,beograd-banjaluka/2024,1,Stage 1 | Belgrade - Bijeljina,2024-04-18 00:00:00.000,Multi-day race,140,383,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/ad/banja-luka-belgrade-i-2024-stage-1-profile.jpg,2.2.Stage,UCI.WR.2.Stage,1,1,308,11,?-letusknow!,2.2,ME - Men Elite,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2024/stage-1,https://www.worldcyclingstats.com/en/race/beograd-banjaluka/2024/stage-1,0,0,0,1,NULL,NULL,2025-01-30 15:01:28.2695490
beograd-banjaluka/2024/stage-2,banja-luka-belgrade-i/2024/stage-2,stage-2,beograd-banjaluka/2024,1,Stage 2 | Zvornik - Vlasenica,2024-04-19 00:00:00.000,Multi-day race,149,2110,NULL,Finished,https://www.procyclingstats.com/images/profiles/ca/fb/banja-luka-belgrade-i-2024-stage-2-profile.jpg,2.2.Stage,UCI.WR.2.Stage,3,100,308,11,Sprintoflargegroup,2.2,ME - Men Elite,https://www.procyclingstats.com/race/banja-luka-belgrade-i/2024/stage-2,https://www.worldcyclingstats.com/en/race/beograd-banjaluka/2024/stage-2,1,0,0,0,0,NULL,2025-02-07 07:25:58.0211710
