Id,PcsId,StageId,StageRaceId,StageRace,Name,RaceDate,RaceType,Distance,Status,ProfileImageUrl,PointsScale,UciScale,ParcoursType,ProfileScore,RaceRanking,Elevation,StartlistQuality,DecidingMethod,Classification,Category,PcsUrl,WcsUrl,PointsRetrieved,GameOrganized,Updated
uae-tour-women/2024/stage-1,uae-tour-women/2024/stage-1,,,False,Stage 1 | Dubai Miracle Garden - Dubai Harbour,,,122.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:18.788375
uae-tour-women/2024/stage-2,uae-tour-women/2024/stage-2,,,False,Stage 2 | Al Mirfa Bab Al Nojoum - Madinat Zayed,,,113.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:18.806996
uae-tour-women/2024/stage-3,uae-tour-women/2024/stage-3,,,False,Stage 3 | Al Ain Police Museum - Jebel Hafeet,,,128.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:18.818899
uae-tour-women/2024/stage-4,uae-tour-women/2024/stage-4,,,False,Stage 4 | Louvre Abu Dhabi Museum - Abu Dhabi Breakwater,,,105.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:18.830300
uae-tour-women/2025,,,,True,UAE Tour,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:15.596782
uae-tour-women/2025/stage-1,uae-tour-women/2025/stage-1,,,True,UAE Tour Women,2025-02-06,Multi-day race,0.0,WaitingForStartList,,F-2.WWT.Stage,UCI.WE.WWT.Stage,0.0,,,,140.0,?-letusknow!,2.WWT,WE - Women Elite,https://www.procyclingstats.com//race/uae-tour-women/2025/stage-1,https://www.worldcyclingstats.com/en/race/uae-tour-women/2025/stage-1,,,2025-01-20 11:15:30.609211
uae-tour-women/2025/stage-2,uae-tour-women/2025/stage-2,,,True,UAE Tour Women,2025-02-07,Multi-day race,0.0,WaitingForStartList,,F-2.WWT.Stage,UCI.WE.WWT.Stage,0.0,,,,140.0,?-letusknow!,2.WWT,WE - Women Elite,https://www.procyclingstats.com//race/uae-tour-women/2025/stage-2,https://www.worldcyclingstats.com/en/race/uae-tour-women/2025/stage-2,,,2025-01-20 11:15:31.799028
uae-tour-women/2025/stage-3,uae-tour-women/2025/stage-3,,,False,Stage 3 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 08:45:37.157119
uae-tour-women/2025/stage-4,uae-tour-women/2025/stage-4,,,False,Stage 4 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 08:45:37.166989
umag-trophy-ladies/2023,,,,False,Umag Trophy Ladies,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.917664
umag-trophy-ladies/2024,umag-trophy-ladies/2024,,,False,Umag Trophy LADIES,2024-02-28,One-day race,114.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/cd/umag-trophy-ladies-2024-result-profile.jpg,F-1.2,UCI.WE.2,1.0,16.0,119.0,973.0,36.0,Sprintoflargegroup,1.2,WE - Women Elite,https://www.procyclingstats.com//race/umag-trophy-ladies/2024,https://www.worldcyclingstats.com/en/race/umag-trophy-ladies/2024,,,2025-01-20 11:35:20.041359
umag-trophy-ladies/2025,umag-trophy-ladies/2025,,,False,UMAG Classic Ladies,2025-03-05,One-day race,0.0,WaitingForStartList,,F-1.2,UCI.WE.2,0.0,,,,,?-letusknow!,1.2,WE - Women Elite,,,,,2025-01-20 08:45:40.314122
v4-ladies-series-pannonhalma/2022,,,,False,V4 Ladies Series-Pannonhalma,,,,NotFound,,,,,,,,,,,,,,,,
veenendaal-veenendaal-classic/2022,veenendaal-veenendaal/2025,,,False,Veenendaal-Veenendaal,2025-05-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/veenendaal-veenendaal/2025,https://www.worldcyclingstats.com/en/race/veenendaal-veenendaal-classic/2022,,,2025-01-20 14:03:17.915798
veenendaal-veenendaal-classic/2023,,,,False,Veenendaal-Veenendaal Classic,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.862538
veenendaal-veenendaal-classic/2024,veenendaal-veenendaal/2025,,,False,Veenendaal-Veenendaal,2025-05-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/veenendaal-veenendaal/2025,https://www.worldcyclingstats.com/en/race/veenendaal-veenendaal-classic/2024,,,2025-01-20 11:35:22.499110
veenendaal-veenendaal-classic/2025,veenendaal-veenendaal/2025,,,False,Veenendaal-Veenendaal,2025-05-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,,,,,2025-01-20 08:45:46.742851
veenendaal-veenendaal-classic-dames/2022,veenendaal-veenendaal/2025,,,False,Veenendaal-Veenendaal,2025-05-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/veenendaal-veenendaal/2025,https://www.worldcyclingstats.com/en/race/veenendaal-veenendaal-classic-dames/2022,,,2025-01-20 14:03:20.524190
veenendaal-veenendaal-classic-dames/2023,,,,False,Veenendaal-Veenendaal Classic,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.849387
veenendaal-veenendaal-classic-dames/2024,veenendaal-veenendaal/2025,,,False,Veenendaal-Veenendaal,2025-05-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,https://www.procyclingstats.com//race/veenendaal-veenendaal/2025,https://www.worldcyclingstats.com/en/race/veenendaal-veenendaal-classic-dames/2024,,,2025-01-20 11:35:24.957393
veenendaal-veenendaal-classic-dames/2025,veenendaal-veenendaal/2025,,,False,Veenendaal-Veenendaal,2025-05-24,One-day race,0.0,WaitingForStartList,,1.1,UCI.WR.1,0.0,,,,,?-letusknow!,1.1,ME - Men Elite,,,,,2025-01-20 08:45:53.161632
velo-alanya-junior/2022,,,,True,Velo Alanya Junior,,,,WaitingForStartList,,,,,,,,,,,,,,,,
velo-alanya-junior/2022/stage-1,velo-alanya-junior/2022/stage-1,,,True,Velo Alanya Junior,2022-03-17,Multi-day race,6.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/cc/velo-alanya-junior-itt-2022-result-profile.jpg,J-2.1.Stage,,1.0,4.0,,82.0,0.0,,2.1,MJ - Men Juniors,https://www.procyclingstats.com//race/velo-alanya-junior/2022/stage-1,https://www.worldcyclingstats.com/en/race/velo-alanya-junior/2022/stage-1,,,2025-01-20 14:03:23.051598
velo-alanya-junior/2022/stage-2,velo-alanya-junior/2022/stage-2,,,True,Velo Alanya Junior,2022-03-18,Multi-day race,101.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/ba/velo-alanya-junior-2022-result-profile.jpg,J-2.1.Stage,,2.0,46.0,,1210.0,0.0,Other,2.1,MJ - Men Juniors,https://www.procyclingstats.com//race/velo-alanya-junior/2022/stage-2,https://www.worldcyclingstats.com/en/race/velo-alanya-junior/2022/stage-2,,,2025-01-20 14:03:24.328082
veneto-classic/2022,veneto-classic/2022,,,False,Veneto Classic,2022-10-16,One-day race,190.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/af/veneto-classic-2022-result-profile.jpg,1.1,UCI.WR.1,2.0,130.0,129.0,2533.0,158.0,?kmsolo,1.1,ME - Men Elite,https://www.procyclingstats.com//race/veneto-classic/2022,https://www.worldcyclingstats.com/en/race/veneto-classic/2022,,,2025-01-20 14:03:25.721524
veneto-classic/2023,,,,False,Veneto Classic,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:13.239898
veneto-classic/2024,veneto-classic/2024,,,False,Veneto Classic,2024-10-20,One-day race,192.0,NoResultsAvailable,https://www.procyclingstats.com//images/profiles/ca/ec/veneto-classic-2024-result-profile.jpg,1.PRO,UCI.WR.Pro,2.0,111.0,74.0,2013.0,290.0,9.8kmsolo,1.Pro,ME - Men Elite,https://www.procyclingstats.com//race/veneto-classic/2024,https://www.worldcyclingstats.com/en/race/veneto-classic/2024,,,2025-01-20 12:54:00.762273
veneto-classic/2025,veneto-classic/2025,,,False,Veneto Classic,2025-10-19,One-day race,0.0,WaitingForStartList,,1.PRO,UCI.WR.Pro,0.0,,,,,?-letusknow!,1.Pro,ME - Men Elite,,,,,2025-01-20 08:45:56.326404
visegrad-4-bicycle-race-grand-prix-czech-republic/2022,,,,False,Visegrad 4 Bicycle Race-Grand Prix Czech Repu..,,,,NotFound,,,,,,,,,,,,,,,,
visegrad-4-bicycle-race-grand-prix-czech-republic/2023,,,,False,Visegrad 4 Bicycle Race-Grand Prix Czech Repu..,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.668015
visegrad-4-bicycle-race-grand-prix-czech-republic/2024,,,,False,Visegrad 4 Bicycle Race-Grand Prix Czech Repu..,,,,NotFound,,,,,,,,,,,,,,,,
visegrad-4-bicycle-race-grand-prix-czech-republic/2025,,,,False,Visegrad 4 Bicycle Race-Grand Prix Czech Repu..,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:17.808433
visegrad-4-bicycle-race-grand-prix-polski/2022,,,,False,Visegrad 4 Bicycle Race-Grand Prix Polski,,,,NotFound,,,,,,,,,,,,,,,,
visegrad-4-bicycle-race-grand-prix-polski/2023,,,,False,Visegrad 4 Bicycle Race-Grand Prix Polski,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.616777
visegrad-4-bicycle-race-grand-prix-polski/2024,,,,False,Visegrad 4 Bicycle Race-Grand Prix Polski,,,,NotFound,,,,,,,,,,,,,,,,
visegrad-4-bicycle-race-grand-prix-polski/2025,,,,False,Visegrad 4 Bicycle Race-Grand Prix Polski,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:17.836021
visegrad-4-bicycle-race-grand-prix-slovakia/2022,,,,False,Visegrad 4 Bicycle Race-Grand Prix Slovakia,,,,NotFound,,,,,,,,,,,,,,,,
visegrad-4-bicycle-race-grand-prix-slovakia/2023,,,,False,Visegrad 4 Bicycle Race-Grand Prix Slovakia,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.488199
visegrad-4-bicycle-race-grand-prix-slovakia/2024,,,,False,Visegrad 4 Bicycle Race-Grand Prix Slovakia,,,,NotFound,,,,,,,,,,,,,,,,
visegrad-4-bicycle-race-grand-prix-slovakia/2025,,,,False,Visegrad 4 Bicycle Race-Grand Prix Slovakia,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:17.763165
visegrad-4-kerekparverseny/2022,visegrad-4-bicycle-race-gp-hungary/2025,,,False,Visegrad 4 Kerekparverseny,2025-07-12,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2,0.0,,,,,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com//race/visegrad-4-bicycle-race-gp-hungary/2025,https://www.worldcyclingstats.com/en/race/visegrad-4-kerekparverseny/2022,,,2025-01-20 14:03:32.003678
visegrad-4-kerekparverseny/2023,,,,False,Visegrád 4 Kerékpárverseny,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:11.436183
visegrad-4-kerekparverseny/2024,visegrad-4-bicycle-race-gp-hungary/2025,,,False,Visegrad 4 Kerekparverseny,2025-07-12,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2,0.0,,,,,?-letusknow!,1.2,ME - Men Elite,https://www.procyclingstats.com//race/visegrad-4-bicycle-race-gp-hungary/2025,https://www.worldcyclingstats.com/en/race/visegrad-4-kerekparverseny/2024,,,2025-01-20 11:35:32.653859
visegrad-4-kerekparverseny/2025,visegrad-4-bicycle-race-gp-hungary/2025,,,False,Visegrad 4 Kerekparverseny,2025-07-12,One-day race,0.0,WaitingForStartList,,1.2,UCI.WR.2,0.0,,,,,?-letusknow!,1.2,ME - Men Elite,,,,,2025-01-20 08:46:12.564888
volta-a-la-comunitat-valenciana/2022,vuelta-a-la-comunidad-valenciana/2025,,,True,Volta a la Comunitat Valenciana,,,,WaitingForStartList,,,,,,,,,,,,,,,,
volta-a-la-comunitat-valenciana/2022/stage-1,vuelta-a-la-comunidad-valenciana/2025/stage-1,,,True,Volta a la Comunitat Valenciana,2025-02-05,Multi-day race,34.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,2.0,,,,257.0,,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/vuelta-a-la-comunidad-valenciana/2025/stage-1,https://www.worldcyclingstats.com/en/race/volta-a-la-comunitat-valenciana/2022/stage-1,,,2025-01-20 14:03:35.766004
volta-a-la-comunitat-valenciana/2022/stage-2,vuelta-a-la-comunidad-valenciana/2025/stage-2,,,True,Volta a la Comunitat Valenciana,2025-02-06,Multi-day race,166.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,5.0,,,,257.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/vuelta-a-la-comunidad-valenciana/2025/stage-2,https://www.worldcyclingstats.com/en/race/volta-a-la-comunitat-valenciana/2022/stage-2,,,2025-01-20 14:03:36.993307
volta-a-la-comunitat-valenciana/2022/stage-3,vuelta-a-la-comunidad-valenciana/2025/stage-3,,,True,Volta a la Comunitat Valenciana,2025-02-07,Multi-day race,180.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,5.0,,,,257.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/vuelta-a-la-comunidad-valenciana/2025/stage-3,https://www.worldcyclingstats.com/en/race/volta-a-la-comunitat-valenciana/2022/stage-3,,,2025-01-20 14:03:38.216435
volta-a-la-comunitat-valenciana/2022/stage-4,vuelta-a-la-comunidad-valenciana/2025/stage-4,,,True,Volta a la Comunitat Valenciana,2025-02-08,Multi-day race,181.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,3.0,,,,257.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/vuelta-a-la-comunidad-valenciana/2025/stage-4,https://www.worldcyclingstats.com/en/race/volta-a-la-comunitat-valenciana/2022/stage-4,,,2025-01-20 14:03:39.442598
volta-a-la-comunitat-valenciana/2022/stage-5,vuelta-a-la-comunidad-valenciana/2025/stage-5,,,True,Volta a la Comunitat Valenciana,2025-02-09,Multi-day race,104.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,1.0,,,,257.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/vuelta-a-la-comunidad-valenciana/2025/stage-5,https://www.worldcyclingstats.com/en/race/volta-a-la-comunitat-valenciana/2022/stage-5,,,2025-01-20 14:03:40.635129
volta-a-la-comunitat-valenciana/2023,,,,False,Volta a la Comunitat Valenciana,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.800405
volta-a-la-comunitat-valenciana/2024,vuelta-a-la-comunidad-valenciana/2025,,,True,Volta a la Comunitat Valenciana,,,,WaitingForStartList,,,,,,,,,,,,,,,,
volta-a-la-comunitat-valenciana/2024/stage-1,vuelta-a-la-comunidad-valenciana/2025/stage-1,,,False,Stage 1 | Orihuela - Orihuela,,,34.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:35.144810
volta-a-la-comunitat-valenciana/2024/stage-2,vuelta-a-la-comunidad-valenciana/2025/stage-2,,,False,Stage 2 | La nucía - Benifato,,,166.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:35.162954
volta-a-la-comunitat-valenciana/2024/stage-3,vuelta-a-la-comunidad-valenciana/2025/stage-3,,,False,Stage 3 | Algemesí - Alpuente,,,180.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:35.176542
volta-a-la-comunitat-valenciana/2024/stage-4,vuelta-a-la-comunidad-valenciana/2025/stage-4,,,False,Stage 4 | Oropesa Del Mar - Portell de Morella,,,181.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:35.188058
volta-a-la-comunitat-valenciana/2024/stage-5,vuelta-a-la-comunidad-valenciana/2025/stage-5,,,False,Stage 5 | Alfafar - Valencia,,,104.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:35.199369
volta-a-la-comunitat-valenciana/2025,vuelta-a-la-comunidad-valenciana/2025,,,True,Volta a la Comunitat Valenciana,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:15.592191
volta-a-la-comunitat-valenciana/2025/stage-1,vuelta-a-la-comunidad-valenciana/2025/stage-1,,,False,Stage 1 | Orihuela - Orihuela,,,34.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:18.995813
volta-a-la-comunitat-valenciana/2025/stage-2,vuelta-a-la-comunidad-valenciana/2025/stage-2,,,False,Stage 2 | La nucía - Benifato,,,166.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:19.015617
volta-a-la-comunitat-valenciana/2025/stage-3,vuelta-a-la-comunidad-valenciana/2025/stage-3,,,False,Stage 3 | Algemesí - Alpuente,,,180.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:19.023985
volta-a-la-comunitat-valenciana/2025/stage-4,vuelta-a-la-comunidad-valenciana/2025/stage-4,,,False,Stage 4 | Oropesa Del Mar - Portell de Morella,,,181.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:19.033400
volta-a-la-comunitat-valenciana/2025/stage-5,vuelta-a-la-comunidad-valenciana/2025/stage-5,,,False,Stage 5 | Alfafar - Valencia,,,104.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:19.053855
volta-a-la-comunitat-valenciana-feminas/2022,,,,False,Volta a la Comunitat Valenciana Féminas,,,,NotFound,,,,,,,,,,,,,,,,
volta-a-la-comunitat-valenciana-feminas/2023,,,,False,Volta a la Comunitat Valenciana Féminas,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.813738
volta-a-la-comunitat-valenciana-feminas/2024,,,,False,Volta a la Comunitat Valenciana Féminas,,,,NotFound,,,,,,,,,,,,,,,,
volta-a-la-comunitat-valenciana-feminas/2025,,,,False,Volta a la Comunitat Valenciana Féminas,,,,NotFound,,,,,,,,,,,,,,,,2025-01-20 07:37:15.623916
volta-ao-alentejo/2022,,,,True,Volta ao Alentejo,,,,WaitingForStartList,,,,,,,,,,,,,,,,
volta-ao-alentejo/2022/stage-1,volta-ao-alentejo/2022/stage-1,,,True,Volta ao Alentejo,2022-03-16,Multi-day race,177.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/fe/volta-ao-alentejo-2022-stage-1-profile.jpg,2.2.Stage,UCI.WR.2.Stage,2.0,24.0,222.0,1486.0,24.0,Sprintoflargegroup,2.2,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-alentejo/2022/stage-1,https://www.worldcyclingstats.com/en/race/volta-ao-alentejo/2022/stage-1,,,2025-01-20 14:03:44.548173
volta-ao-alentejo/2022/stage-2,volta-ao-alentejo/2022/stage-2,,,True,Volta ao Alentejo,2022-03-17,Multi-day race,188.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/cc/volta-ao-alentejo-2022-stage-2-profile.jpg,2.2.Stage,UCI.WR.2.Stage,1.0,39.0,222.0,1929.0,24.0,Sprintàdeux,2.2,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-alentejo/2022/stage-2,https://www.worldcyclingstats.com/en/race/volta-ao-alentejo/2022/stage-2,,,2025-01-20 14:03:45.907029
volta-ao-alentejo/2022/stage-3,volta-ao-alentejo/2022/stage-3,,,True,Volta ao Alentejo,2022-03-18,Multi-day race,177.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/bb/volta-ao-alentejo-2022-stage-3-profile.jpg,2.2.Stage,UCI.WR.2.Stage,2.0,18.0,222.0,1362.0,24.0,Sprintoflargegroup,2.2,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-alentejo/2022/stage-3,https://www.worldcyclingstats.com/en/race/volta-ao-alentejo/2022/stage-3,,,2025-01-20 14:03:47.388690
volta-ao-alentejo/2022/stage-4,volta-ao-alentejo/2022/stage-4,,,True,Volta ao Alentejo,2022-03-19,Multi-day race,8.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/aa/volta-ao-alentejo-2022-stage-4-profile.jpg,2.2.Stage,UCI.WR.2.Stage,2.0,34.0,222.0,224.0,24.0,,2.2,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-alentejo/2022/stage-4,https://www.worldcyclingstats.com/en/race/volta-ao-alentejo/2022/stage-4,,,2025-01-20 14:03:48.739731
volta-ao-alentejo/2022/stage-5,volta-ao-alentejo/2022/stage-5,,,True,Volta ao Alentejo,2022-03-20,Multi-day race,172.0,WaitingForResults,https://www.procyclingstats.com//images/profiles/ca/af/volta-ao-alentejo-2022-stage-5-profile.jpg,2.2.Stage,UCI.WR.2.Stage,2.0,30.0,222.0,1628.0,24.0,?-letusknow!,2.2,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-alentejo/2022/stage-5,https://www.worldcyclingstats.com/en/race/volta-ao-alentejo/2022/stage-5,,,2025-01-20 14:03:50.106234
volta-ao-alentejo/2023,,,,False,Volta ao Alentejo,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:10.145543
volta-ao-alentejo/2024,,,,True,Volta ao Alentejo,,,,WaitingForStartList,,,,,,,,,,,,,,,,
volta-ao-alentejo/2024/stage-1,volta-ao-alentejo/2024/stage-1,,,False,Stage 1 | Castro Verde - Beja,,,168.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:37.974457
volta-ao-alentejo/2024/stage-2,volta-ao-alentejo/2024/stage-2,,,False,Stage 2 | Vidigueira - Grândola,,,181.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:37.994183
volta-ao-alentejo/2024/stage-3,volta-ao-alentejo/2024/stage-3,,,False,Stage 3 | Mourão - Reguengos de Monsaraz,,,168.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:38.008106
volta-ao-alentejo/2024/stage-4,volta-ao-alentejo/2024/stage-4,,,False,Stage 4 | Monforte - Castelo de Vide,,,148.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:38.023254
volta-ao-alentejo/2024/stage-5,volta-ao-alentejo/2024/stage-5,,,False,Stage 5 | Nisa - Evora,,,188.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:38.038736
volta-ao-alentejo/2025,,,,True,Volta ao Alentejo,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:16.007652
volta-ao-alentejo/2025/stage-1,volta-ao-alentejo/2025/stage-1,,,False,Stage 1 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:25.496344
volta-ao-alentejo/2025/stage-2,volta-ao-alentejo/2025/stage-2,,,False,Stage 2 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:25.512801
volta-ao-alentejo/2025/stage-3,volta-ao-alentejo/2025/stage-3,,,False,Stage 3 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:25.520604
volta-ao-alentejo/2025/stage-4,volta-ao-alentejo/2025/stage-4,,,False,Stage 4 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:25.536662
volta-ao-alentejo/2025/stage-5,volta-ao-alentejo/2025/stage-5,,,False,Stage 5 |  -,,,0.0,New,,,,,,,,,,,,,,,,2025-01-20 08:46:25.545386
volta-ao-algarve-em-bicicleta/2022,volta-ao-algarve/2025,,,True,Volta ao Algarve em Bicicleta,,,,WaitingForStartList,,,,,,,,,,,,,,,,
volta-ao-algarve-em-bicicleta/2022/stage-1,volta-ao-algarve/2025/stage-1,,,True,Volta ao Algarve em Bicicleta,2025-02-19,Multi-day race,190.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,366.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-algarve/2025/stage-1,https://www.worldcyclingstats.com/en/race/volta-ao-algarve-em-bicicleta/2022/stage-1,,,2025-01-20 14:03:53.829473
volta-ao-algarve-em-bicicleta/2022/stage-2,volta-ao-algarve/2025/stage-2,,,True,Volta ao Algarve em Bicicleta,2025-02-20,Multi-day race,178.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,366.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-algarve/2025/stage-2,https://www.worldcyclingstats.com/en/race/volta-ao-algarve-em-bicicleta/2022/stage-2,,,2025-01-20 14:03:55.033820
volta-ao-algarve-em-bicicleta/2022/stage-3,volta-ao-algarve/2025/stage-3,,,True,Volta ao Algarve em Bicicleta,2025-02-21,Multi-day race,184.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,366.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-algarve/2025/stage-3,https://www.worldcyclingstats.com/en/race/volta-ao-algarve-em-bicicleta/2022/stage-3,,,2025-01-20 14:03:56.228987
volta-ao-algarve-em-bicicleta/2022/stage-4,volta-ao-algarve/2025/stage-4,,,True,Volta ao Algarve em Bicicleta,2025-02-22,Multi-day race,175.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,366.0,?-letusknow!,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-algarve/2025/stage-4,https://www.worldcyclingstats.com/en/race/volta-ao-algarve-em-bicicleta/2022/stage-4,,,2025-01-20 14:03:57.444398
volta-ao-algarve-em-bicicleta/2022/stage-5,volta-ao-algarve/2025/stage-5,,,True,Volta ao Algarve em Bicicleta,2025-02-23,Multi-day race,20.0,WaitingForStartList,,2.PRO.Stage,UCI.WR.Pro.Stage,0.0,,,,366.0,,2.Pro,ME - Men Elite,https://www.procyclingstats.com//race/volta-ao-algarve/2025/stage-5,https://www.worldcyclingstats.com/en/race/volta-ao-algarve-em-bicicleta/2022/stage-5,,,2025-01-20 14:03:58.677310
volta-ao-algarve-em-bicicleta/2023,,,,False,Volta ao Algarve em Bicicleta,,,,New,,,,,,,,,,,,,,,,2025-01-20 12:57:09.855144
volta-ao-algarve-em-bicicleta/2024,volta-ao-algarve/2025,,,True,Volta ao Algarve em Bicicleta,,,,WaitingForStartList,,,,,,,,,,,,,,,,
volta-ao-algarve-em-bicicleta/2024/stage-1,volta-ao-algarve/2025/stage-1,,,False,Stage 1 | Portimão - Lagos,,,190.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:40.547072
volta-ao-algarve-em-bicicleta/2024/stage-2,volta-ao-algarve/2025/stage-2,,,False,Stage 2 | Lagoa - Alto da Foia,,,178.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:40.562107
volta-ao-algarve-em-bicicleta/2024/stage-3,volta-ao-algarve/2025/stage-3,,,False,Stage 3 | Vila Real Santo António - Tavira,,,184.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:40.573523
volta-ao-algarve-em-bicicleta/2024/stage-4,volta-ao-algarve/2025/stage-4,,,False,Stage 4 | Albufeira - Faro,,,175.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:40.584459
volta-ao-algarve-em-bicicleta/2024/stage-5,volta-ao-algarve/2025/stage-5,,,False,Stage 5 (ITT) | Salir - Malhão,,,20.0,New,,,,,,,,,,,,,,,,2025-01-20 11:35:40.597336
volta-ao-algarve-em-bicicleta/2025,volta-ao-algarve/2025,,,True,Volta ao Algarve em Bicicleta,,,,WaitingForStartList,,,,,,,,,,,,,,,,2025-01-20 07:37:15.662976
